PUBCHEM_CID,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,NumAromaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedRings,NumHeteroatoms,RingCount,HeavyAtomCount,NumAliphaticRings,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumValenceElectrons,NumSpiroAtoms,NumHeterocycles,NumAmideBonds,Label
2954217,431.32300000000015,5.200820000000005,1.0,5.0,80.91000000000001,2.0,3.0,1.0,2.0,1.0,8.0,5.0,29.0,2.0,2.0,0.0,150.0,0.0,2.0,1.0,0
867847,239.322,3.133900000000001,0.0,3.0,29.020000000000003,2.0,2.0,1.0,1.0,1.0,3.0,3.0,18.0,1.0,0.0,1.0,92.0,0.0,2.0,0.0,0
3235242,238.25,1.2348,0.0,5.0,60.67,2.0,3.0,1.0,2.0,0.0,5.0,3.0,18.0,0.0,0.0,0.0,88.0,0.0,2.0,0.0,0
665363,421.5220000000002,3.884870000000003,1.0,7.0,73.15,4.0,4.0,1.0,3.0,0.0,7.0,5.0,30.0,1.0,0.0,1.0,154.0,0.0,4.0,0.0,0
67532,338.98300000000006,1.8716,3.0,3.0,83.55,3.0,1.0,1.0,0.0,0.0,6.0,1.0,15.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0
2912448,420.42100000000016,3.4703000000000017,1.0,7.0,102.1,7.0,3.0,1.0,2.0,0.0,8.0,4.0,31.0,1.0,0.0,1.0,158.0,0.0,3.0,1.0,0
666842,307.43800000000005,1.2146000000000006,1.0,5.0,44.81,4.0,0.0,0.0,0.0,1.0,5.0,3.0,22.0,3.0,1.0,2.0,124.0,0.0,2.0,0.0,0
5308516,261.3689999999999,2.1645000000000003,0.0,3.0,38.13,2.0,1.0,0.0,1.0,1.0,4.0,3.0,19.0,2.0,1.0,1.0,104.0,0.0,2.0,1.0,0
664391,328.36800000000005,3.709600000000002,3.0,3.0,87.66000000000001,6.0,2.0,2.0,0.0,0.0,6.0,2.0,24.0,0.0,0.0,0.0,126.0,0.0,0.0,2.0,0
2280662,384.8600000000001,2.998600000000001,0.0,4.0,49.85000000000001,4.0,2.0,2.0,0.0,1.0,8.0,3.0,25.0,1.0,0.0,1.0,134.0,0.0,1.0,0.0,0
648451,286.3280000000001,0.5430999999999999,0.0,3.0,57.690000000000005,2.0,1.0,1.0,0.0,1.0,7.0,2.0,19.0,1.0,0.0,1.0,104.0,0.0,1.0,1.0,0
777105,321.33200000000005,3.7715000000000014,1.0,4.0,68.53999999999999,5.0,3.0,2.0,1.0,0.0,5.0,3.0,24.0,0.0,0.0,0.0,120.0,0.0,1.0,1.0,0
645094,332.4480000000002,2.45892,1.0,5.0,67.35,4.0,1.0,0.0,1.0,2.0,6.0,3.0,24.0,2.0,1.0,1.0,132.0,0.0,2.0,1.0,0
5308036,361.44500000000016,3.530420000000002,0.0,4.0,49.580000000000005,4.0,3.0,2.0,1.0,1.0,5.0,4.0,27.0,1.0,0.0,1.0,138.0,0.0,2.0,1.0,0
973870,268.272,2.864600000000001,1.0,4.0,68.27000000000001,4.0,3.0,1.0,2.0,0.0,5.0,3.0,20.0,0.0,0.0,0.0,100.0,0.0,2.0,1.0,0
207582,218.208,1.8726199999999995,0.0,4.0,48.67,0.0,2.0,1.0,1.0,0.0,4.0,3.0,16.0,1.0,0.0,1.0,82.0,0.0,2.0,0.0,0
650770,283.379,2.669320000000001,1.0,5.0,55.11,2.0,2.0,0.0,2.0,4.0,5.0,6.0,21.0,4.0,4.0,0.0,110.0,0.0,2.0,0.0,0
1075818,426.8780000000002,2.5245000000000006,1.0,6.0,94.17,6.0,2.0,2.0,0.0,0.0,10.0,3.0,28.0,1.0,0.0,1.0,150.0,0.0,1.0,1.0,0
991136,363.38100000000014,1.8192,1.0,9.0,113.74,5.0,4.0,1.0,3.0,0.0,9.0,4.0,27.0,0.0,0.0,0.0,136.0,0.0,3.0,0.0,0
3243647,260.293,2.4884000000000004,1.0,4.0,64.36,4.0,2.0,1.0,1.0,0.0,5.0,2.0,19.0,0.0,0.0,0.0,100.0,0.0,1.0,1.0,0
3234909,294.358,3.053700000000001,2.0,5.0,62.98,3.0,3.0,1.0,2.0,1.0,5.0,4.0,22.0,1.0,0.0,1.0,112.0,0.0,3.0,0.0,0
3236132,391.4930000000003,4.001140000000003,2.0,5.0,101.3,7.0,2.0,1.0,1.0,1.0,8.0,3.0,27.0,1.0,1.0,0.0,146.0,0.0,1.0,1.0,0
655495,182.133,0.9405,0.0,4.0,43.6,1.0,2.0,1.0,1.0,0.0,6.0,2.0,13.0,0.0,0.0,0.0,66.0,0.0,1.0,0.0,0
